year,exporter_iso3_code,product,value,region,country
2002,AGO,Art & Collectibles,5.5,Africa,Angola
2002,AGO,Base Metals,32.225,Africa,Angola
2002,AGO,Energy & Minerals,3275762.78,Africa,Angola
2002,AGO,Machinery & Industrial Goods,2963.799,Africa,Angola
2002,BDI,"Chemicals, Pharma & Plastics",32.783,Africa,Burundi
2002,BDI,Machinery & Industrial Goods,744.931,Africa,Burundi
2002,BDI,Textiles & Apparel,8.788,Africa,Burundi
2002,BEN,Agricultural Products,616.106,Africa,Benin
2002,BEN,Art & Collectibles,19.203000000000003,Africa,Benin
2002,BEN,Handicrafts & Consumer Goods,151.297,Africa,Benin
2002,BEN,Textiles & Apparel,0.94,Africa,Benin
2002,BFA,Agricultural Products,10.132,Africa,Burkina Faso
2002,BFA,Art & Collectibles,280.885,Africa,Burkina Faso
2002,BFA,Base Metals,47.330999999999996,Africa,Burkina Faso
2002,BFA,"Chemicals, Pharma & Plastics",2.157,Africa,Burkina Faso
2002,BFA,Handicrafts & Consumer Goods,2336.686,Africa,Burkina Faso
2002,BFA,Machinery & Industrial Goods,21.017000000000003,Africa,Burkina Faso
2002,BFA,Textiles & Apparel,131.129,Africa,Burkina Faso
2002,BWA,Agricultural Products,42.094,Africa,Botswana
2002,BWA,Art & Collectibles,5.556,Africa,Botswana
2002,BWA,Base Metals,22.058,Africa,Botswana
2002,BWA,"Chemicals, Pharma & Plastics",6.12,Africa,Botswana
2002,BWA,Handicrafts & Consumer Goods,22886.701,Africa,Botswana
2002,BWA,Textiles & Apparel,6569.604,Africa,Botswana
2002,CAF,Agricultural Products,472.04100000000005,Africa,Central African Republic
2002,CAF,Art & Collectibles,5.89,Africa,Central African Republic
2002,CAF,Base Metals,2.619,Africa,Central African Republic
2002,CAF,Handicrafts & Consumer Goods,1374.8069999999998,Africa,Central African Republic
2002,CAF,Machinery & Industrial Goods,117.268,Africa,Central African Republic
2002,CAF,Textiles & Apparel,20.900000000000002,Africa,Central African Republic
2002,CIV,Agricultural Products,291255.897,Africa,Cote d'Ivoire
2002,CIV,Art & Collectibles,1245.367,Africa,Cote d'Ivoire
2002,CIV,Base Metals,3714.788,Africa,Cote d'Ivoire
2002,CIV,"Chemicals, Pharma & Plastics",3062.045,Africa,Cote d'Ivoire
2002,CIV,Energy & Minerals,79777.558,Africa,Cote d'Ivoire
2002,CIV,Handicrafts & Consumer Goods,13025.878,Africa,Cote d'Ivoire
2002,CIV,Machinery & Industrial Goods,4027.332,Africa,Cote d'Ivoire
2002,CIV,Textiles & Apparel,414.052,Africa,Cote d'Ivoire
2002,CMR,Agricultural Products,15605.536,Africa,Cameroon
2002,CMR,Art & Collectibles,507.263,Africa,Cameroon
2002,CMR,Base Metals,216.08,Africa,Cameroon
2002,CMR,"Chemicals, Pharma & Plastics",3482.5840000000003,Africa,Cameroon
2002,CMR,Energy & Minerals,147231.737,Africa,Cameroon
2002,CMR,Handicrafts & Consumer Goods,10948.203,Africa,Cameroon
2002,CMR,Machinery & Industrial Goods,2803.025,Africa,Cameroon
2002,CMR,Textiles & Apparel,1320.568,Africa,Cameroon
2002,COD,Agricultural Products,1736.98,Africa,DR Congo
2002,COD,Art & Collectibles,3235.098,Africa,DR Congo
2002,COD,Base Metals,3793.455,Africa,DR Congo
2002,COD,"Chemicals, Pharma & Plastics",313.76,Africa,DR Congo
2002,COD,Energy & Minerals,171996.81900000002,Africa,DR Congo
2002,COD,Handicrafts & Consumer Goods,29384.946,Africa,DR Congo
2002,COD,Machinery & Industrial Goods,267.123,Africa,DR Congo
2002,COD,Textiles & Apparel,29.281,Africa,DR Congo
2002,COG,Agricultural Products,3738.958,Africa,Congo Republic
2002,COG,Art & Collectibles,639.317,Africa,Congo Republic
2002,COG,"Chemicals, Pharma & Plastics",54.436,Africa,Congo Republic
2002,COG,Energy & Minerals,170880.386,Africa,Congo Republic
2002,COG,Handicrafts & Consumer Goods,15356.105,Africa,Congo Republic
2002,COG,Machinery & Industrial Goods,228.44299999999998,Africa,Congo Republic
2002,COG,Textiles & Apparel,8.159,Africa,Congo Republic
2002,COM,Agricultural Products,48.001,Africa,Comoros
2002,COM,"Chemicals, Pharma & Plastics",44.209,Africa,Comoros
2002,COM,Handicrafts & Consumer Goods,35.061,Africa,Comoros
2002,COM,Machinery & Industrial Goods,5261.4619999999995,Africa,Comoros
2002,CPV,Agricultural Products,54.599,Africa,Cabo Verde
2002,CPV,"Chemicals, Pharma & Plastics",12.176,Africa,Cabo Verde
2002,CPV,Handicrafts & Consumer Goods,67.538,Africa,Cabo Verde
2002,CPV,Machinery & Industrial Goods,32.798,Africa,Cabo Verde
2002,CPV,Textiles & Apparel,1798.202,Africa,Cabo Verde
2002,DJI,Agricultural Products,26.559,Africa,Djibouti
2002,DJI,"Chemicals, Pharma & Plastics",17.602,Africa,Djibouti
2002,DJI,Handicrafts & Consumer Goods,9.064,Africa,Djibouti
2002,DJI,Machinery & Industrial Goods,125.848,Africa,Djibouti
2002,DZA,Agricultural Products,103.747,Africa,Algeria
2002,DZA,Art & Collectibles,135.689,Africa,Algeria
2002,DZA,Base Metals,4720.686,Africa,Algeria
2002,DZA,"Chemicals, Pharma & Plastics",14755.868,Africa,Algeria
2002,DZA,Energy & Minerals,2560944.46,Africa,Algeria
2002,DZA,Handicrafts & Consumer Goods,250.986,Africa,Algeria
2002,DZA,Machinery & Industrial Goods,1788.8410000000001,Africa,Algeria
2002,DZA,Textiles & Apparel,1.215,Africa,Algeria
2002,EGY,Agricultural Products,18157.359,Africa,Egypt
2002,EGY,Art & Collectibles,7853.954,Africa,Egypt
2002,EGY,Base Metals,116393.004,Africa,Egypt
2002,EGY,"Chemicals, Pharma & Plastics",17331.031000000003,Africa,Egypt
2002,EGY,Energy & Minerals,246106.496,Africa,Egypt
2002,EGY,Handicrafts & Consumer Goods,34719.635,Africa,Egypt
2002,EGY,Machinery & Industrial Goods,7062.37,Africa,Egypt
2002,EGY,Textiles & Apparel,522489.151,Africa,Egypt
2002,ERI,Art & Collectibles,8.53,Africa,Eritrea
2002,ERI,"Chemicals, Pharma & Plastics",61.515,Africa,Eritrea
2002,ERI,Handicrafts & Consumer Goods,89.497,Africa,Eritrea
2002,ERI,Machinery & Industrial Goods,28.480000000000004,Africa,Eritrea
2002,ERI,Textiles & Apparel,2.18,Africa,Eritrea
2002,ETH,Agricultural Products,13654.333,Africa,Ethiopia
2002,ETH,Art & Collectibles,9.232,Africa,Ethiopia
2002,ETH,Base Metals,6.822,Africa,Ethiopia
2002,ETH,"Chemicals, Pharma & Plastics",8.586,Africa,Ethiopia
2002,ETH,Handicrafts & Consumer Goods,668.343,Africa,Ethiopia
2002,ETH,Machinery & Industrial Goods,10526.027,Africa,Ethiopia
2002,ETH,Textiles & Apparel,1408.11,Africa,Ethiopia
2002,GAB,Agricultural Products,669.683,Africa,Gabon
2002,GAB,Art & Collectibles,1775.895,Africa,Gabon
2002,GAB,Base Metals,6.919,Africa,Gabon
2002,GAB,Energy & Minerals,1644580.088,Africa,Gabon
2002,GAB,Handicrafts & Consumer Goods,7081.887,Africa,Gabon
2002,GAB,Machinery & Industrial Goods,86.97200000000001,Africa,Gabon
2002,GAB,Textiles & Apparel,359.93899999999996,Africa,Gabon
2002,GHA,Agricultural Products,29651.451999999997,Africa,Ghana
2002,GHA,Art & Collectibles,271.692,Africa,Ghana
2002,GHA,Base Metals,15222.734,Africa,Ghana
2002,GHA,"Chemicals, Pharma & Plastics",920.545,Africa,Ghana
2002,GHA,Energy & Minerals,27568.021,Africa,Ghana
2002,GHA,Handicrafts & Consumer Goods,50093.546,Africa,Ghana
2002,GHA,Machinery & Industrial Goods,435.63800000000003,Africa,Ghana
2002,GHA,Textiles & Apparel,694.024,Africa,Ghana
2002,GIN,Agricultural Products,277.773,Africa,Guinea
2002,GIN,Art & Collectibles,40.807,Africa,Guinea
2002,GIN,Base Metals,72.435,Africa,Guinea
2002,GIN,"Chemicals, Pharma & Plastics",154.257,Africa,Guinea
2002,GIN,Energy & Minerals,62445.492,Africa,Guinea
2002,GIN,Handicrafts & Consumer Goods,19976.173000000003,Africa,Guinea
2002,GIN,Machinery & Industrial Goods,1207.371,Africa,Guinea
2002,GIN,Textiles & Apparel,67.493,Africa,Guinea
2002,GMB,Agricultural Products,8.237,Africa,Gambia
2002,GMB,"Chemicals, Pharma & Plastics",56.034000000000006,Africa,Gambia
2002,GMB,Handicrafts & Consumer Goods,42.166000000000004,Africa,Gambia
2002,GMB,Machinery & Industrial Goods,173.647,Africa,Gambia
2002,GMB,Textiles & Apparel,43.417,Africa,Gambia
2002,GNB,Agricultural Products,30.357,Africa,Guinea-Bissau
2002,GNB,Machinery & Industrial Goods,8.351,Africa,Guinea-Bissau
2002,GNQ,Agricultural Products,10.314,Africa,Equatorial Guinea
2002,GNQ,Art & Collectibles,548.367,Africa,Equatorial Guinea
2002,GNQ,"Chemicals, Pharma & Plastics",61919.837,Africa,Equatorial Guinea
2002,GNQ,Energy & Minerals,466370.722,Africa,Equatorial Guinea
2002,GNQ,Handicrafts & Consumer Goods,58.536,Africa,Equatorial Guinea
2002,GNQ,Machinery & Industrial Goods,57.379999999999995,Africa,Equatorial Guinea
2002,KEN,Agricultural Products,8821.101,Africa,Kenya
2002,KEN,Art & Collectibles,347.17400000000004,Africa,Kenya
2002,KEN,Base Metals,2535.645,Africa,Kenya
2002,KEN,"Chemicals, Pharma & Plastics",5766.545,Africa,Kenya
2002,KEN,Energy & Minerals,0.055,Africa,Kenya
2002,KEN,Handicrafts & Consumer Goods,6129.697,Africa,Kenya
2002,KEN,Machinery & Industrial Goods,29490.96,Africa,Kenya
2002,KEN,Textiles & Apparel,138064.801,Africa,Kenya
2002,LBR,Agricultural Products,68.22,Africa,Liberia
2002,LBR,Art & Collectibles,517.274,Africa,Liberia
2002,LBR,Base Metals,32.052,Africa,Liberia
2002,LBR,"Chemicals, Pharma & Plastics",45054.542,Africa,Liberia
2002,LBR,Handicrafts & Consumer Goods,317.231,Africa,Liberia
2002,LBR,Machinery & Industrial Goods,531.671,Africa,Liberia
2002,LBR,Textiles & Apparel,21.447,Africa,Liberia
2002,LSO,"Chemicals, Pharma & Plastics",295.727,Africa,Lesotho
2002,LSO,Textiles & Apparel,342664.767,Africa,Lesotho
2002,MAR,Agricultural Products,54167.342,Africa,Morocco
2002,MAR,Art & Collectibles,1038.152,Africa,Morocco
2002,MAR,Base Metals,29127.016,Africa,Morocco
2002,MAR,"Chemicals, Pharma & Plastics",8560.188,Africa,Morocco
2002,MAR,Energy & Minerals,120263.723,Africa,Morocco
2002,MAR,Handicrafts & Consumer Goods,17124.25,Africa,Morocco
2002,MAR,Machinery & Industrial Goods,106237.197,Africa,Morocco
2002,MAR,Textiles & Apparel,82827.779,Africa,Morocco
2002,MDG,Agricultural Products,6208.033,Africa,Madagascar
2002,MDG,Art & Collectibles,156.075,Africa,Madagascar
2002,MDG,Base Metals,286.40700000000004,Africa,Madagascar
2002,MDG,"Chemicals, Pharma & Plastics",237.288,Africa,Madagascar
2002,MDG,Energy & Minerals,1309.495,Africa,Madagascar
2002,MDG,Handicrafts & Consumer Goods,1898.705,Africa,Madagascar
2002,MDG,Machinery & Industrial Goods,116789.29599999999,Africa,Madagascar
2002,MDG,Textiles & Apparel,97844.348,Africa,Madagascar
2002,MLI,Agricultural Products,205.702,Africa,Mali
2002,MLI,Art & Collectibles,796.667,Africa,Mali
2002,MLI,Base Metals,7.42,Africa,Mali
2002,MLI,"Chemicals, Pharma & Plastics",7.009,Africa,Mali
2002,MLI,Handicrafts & Consumer Goods,457.925,Africa,Mali
2002,MLI,Machinery & Industrial Goods,644.413,Africa,Mali
2002,MLI,Textiles & Apparel,157.499,Africa,Mali
2002,MOZ,Agricultural Products,6502.287,Africa,Mozambique
2002,MOZ,Art & Collectibles,38.05500000000001,Africa,Mozambique
2002,MOZ,Base Metals,930.176,Africa,Mozambique
2002,MOZ,"Chemicals, Pharma & Plastics",949.121,Africa,Mozambique
2002,MOZ,Energy & Minerals,913.02,Africa,Mozambique
2002,MOZ,Handicrafts & Consumer Goods,190.322,Africa,Mozambique
2002,MOZ,Machinery & Industrial Goods,298.502,Africa,Mozambique
2002,MOZ,Textiles & Apparel,559.8199999999999,Africa,Mozambique
2002,MRT,Base Metals,15.226,Africa,Mauritania
2002,MRT,"Chemicals, Pharma & Plastics",134.723,Africa,Mauritania
2002,MRT,Machinery & Industrial Goods,186.241,Africa,Mauritania
2002,MRT,Textiles & Apparel,441.80400000000003,Africa,Mauritania
2002,MUS,Agricultural Products,11192.333999999999,Africa,Mauritius
2002,MUS,Art & Collectibles,8.77,Africa,Mauritius
2002,MUS,Base Metals,372.346,Africa,Mauritius
2002,MUS,"Chemicals, Pharma & Plastics",9136.728,Africa,Mauritius
2002,MUS,Energy & Minerals,18.278,Africa,Mauritius
2002,MUS,Handicrafts & Consumer Goods,9867.463,Africa,Mauritius
2002,MUS,Machinery & Industrial Goods,4819.028,Africa,Mauritius
2002,MUS,Textiles & Apparel,305334.81700000004,Africa,Mauritius
2002,MWI,Agricultural Products,52846.278,Africa,Malawi
2002,MWI,Base Metals,790.327,Africa,Malawi
2002,MWI,"Chemicals, Pharma & Plastics",38.815,Africa,Malawi
2002,MWI,Handicrafts & Consumer Goods,68.126,Africa,Malawi
2002,MWI,Machinery & Industrial Goods,11288.285,Africa,Malawi
2002,MWI,Textiles & Apparel,12057.473,Africa,Malawi
2002,NAM,Agricultural Products,43.998999999999995,Africa,Namibia
2002,NAM,Art & Collectibles,28.817999999999998,Africa,Namibia
2002,NAM,Base Metals,11274.862,Africa,Namibia
2002,NAM,"Chemicals, Pharma & Plastics",6942.326,Africa,Namibia
2002,NAM,Energy & Minerals,30748.732,Africa,Namibia
2002,NAM,Handicrafts & Consumer Goods,714.37,Africa,Namibia
2002,NAM,Machinery & Industrial Goods,241.16,Africa,Namibia
2002,NAM,Textiles & Apparel,7069.598999999999,Africa,Namibia
2002,NER,Agricultural Products,7533.090999999999,Africa,Niger
2002,NER,Art & Collectibles,180.795,Africa,Niger
2002,NER,Base Metals,0.112,Africa,Niger
2002,NER,"Chemicals, Pharma & Plastics",161.631,Africa,Niger
2002,NER,Energy & Minerals,7.3,Africa,Niger
2002,NER,Handicrafts & Consumer Goods,67.78399999999999,Africa,Niger
2002,NER,Machinery & Industrial Goods,479.76300000000003,Africa,Niger
2002,NER,Textiles & Apparel,5478.2390000000005,Africa,Niger
2002,NGA,Agricultural Products,13569.214,Africa,Nigeria
2002,NGA,Art & Collectibles,1774.81,Africa,Nigeria
2002,NGA,Base Metals,179.313,Africa,Nigeria
2002,NGA,"Chemicals, Pharma & Plastics",2336.9610000000002,Africa,Nigeria
2002,NGA,Energy & Minerals,6164714.007999999,Africa,Nigeria
2002,NGA,Handicrafts & Consumer Goods,2404.55,Africa,Nigeria
2002,NGA,Machinery & Industrial Goods,2473.776,Africa,Nigeria
2002,NGA,Textiles & Apparel,337.36,Africa,Nigeria
2002,RWA,Art & Collectibles,4.09,Africa,Rwanda
2002,RWA,Base Metals,26.925,Africa,Rwanda
2002,RWA,Energy & Minerals,980.275,Africa,Rwanda
2002,RWA,Handicrafts & Consumer Goods,33.223,Africa,Rwanda
2002,RWA,Machinery & Industrial Goods,2276.942,Africa,Rwanda
2002,RWA,Textiles & Apparel,2.637,Africa,Rwanda
2002,SDN,Agricultural Products,1415.723,Africa,Sudan
2002,SDN,Machinery & Industrial Goods,42.434,Africa,Sudan
2002,SEN,Agricultural Products,111.58200000000001,Africa,Senegal
2002,SEN,Art & Collectibles,50.618,Africa,Senegal
2002,SEN,"Chemicals, Pharma & Plastics",1024.242,Africa,Senegal
2002,SEN,Handicrafts & Consumer Goods,277.79900000000004,Africa,Senegal
2002,SEN,Machinery & Industrial Goods,338.52,Africa,Senegal
2002,SEN,Textiles & Apparel,1361.184,Africa,Senegal
2002,SLE,Agricultural Products,536.588,Africa,Sierra Leone
2002,SLE,Art & Collectibles,19.477,Africa,Sierra Leone
2002,SLE,Base Metals,117.325,Africa,Sierra Leone
2002,SLE,"Chemicals, Pharma & Plastics",403.27,Africa,Sierra Leone
2002,SLE,Energy & Minerals,41.183,Africa,Sierra Leone
2002,SLE,Handicrafts & Consumer Goods,1712.928,Africa,Sierra Leone
2002,SLE,Machinery & Industrial Goods,251.52700000000002,Africa,Sierra Leone
2002,SLE,Textiles & Apparel,591.0980000000001,Africa,Sierra Leone
2002,SOM,Agricultural Products,162.96200000000002,Africa,Somalia
2002,SOM,"Chemicals, Pharma & Plastics",73.655,Africa,Somalia
2002,SOM,Energy & Minerals,5.821,Africa,Somalia
2002,SOM,Handicrafts & Consumer Goods,13.302,Africa,Somalia
2002,SOM,Machinery & Industrial Goods,90.795,Africa,Somalia
2002,SOM,Textiles & Apparel,4.734999999999999,Africa,Somalia
2002,STP,Art & Collectibles,3.058,Africa,Sao Tome and Principe
2002,STP,"Chemicals, Pharma & Plastics",12.238,Africa,Sao Tome and Principe
2002,STP,Handicrafts & Consumer Goods,336.37899999999996,Africa,Sao Tome and Principe
2002,STP,Machinery & Industrial Goods,58.224,Africa,Sao Tome and Principe
2002,STP,Textiles & Apparel,2.59,Africa,Sao Tome and Principe
2002,SWZ,Agricultural Products,8166.6449999999995,Africa,Eswatini
2002,SWZ,Art & Collectibles,2.456,Africa,Eswatini
2002,SWZ,Base Metals,75.506,Africa,Eswatini
2002,SWZ,"Chemicals, Pharma & Plastics",965.414,Africa,Eswatini
2002,SWZ,Handicrafts & Consumer Goods,10041.545,Africa,Eswatini
2002,SWZ,Machinery & Industrial Goods,8084.818,Africa,Eswatini
2002,SWZ,Textiles & Apparel,95383.687,Africa,Eswatini
2002,SYC,Agricultural Products,36.97,Africa,Seychelles
2002,SYC,Base Metals,18.926,Africa,Seychelles
2002,SYC,"Chemicals, Pharma & Plastics",21243.283000000003,Africa,Seychelles
2002,SYC,Energy & Minerals,212.805,Africa,Seychelles
2002,SYC,Handicrafts & Consumer Goods,50.02,Africa,Seychelles
2002,SYC,Machinery & Industrial Goods,3531.1010000000006,Africa,Seychelles
2002,SYC,Textiles & Apparel,0.769,Africa,Seychelles
2002,TCD,Agricultural Products,5844.144,Africa,Chad
2002,TCD,Energy & Minerals,22.005,Africa,Chad
2002,TCD,Handicrafts & Consumer Goods,36.288,Africa,Chad
2002,TCD,Machinery & Industrial Goods,63.242999999999995,Africa,Chad
2002,TGO,Agricultural Products,1844.837,Africa,Togo
2002,TGO,Art & Collectibles,56.678,Africa,Togo
2002,TGO,Base Metals,4.2,Africa,Togo
2002,TGO,"Chemicals, Pharma & Plastics",88.599,Africa,Togo
2002,TGO,Handicrafts & Consumer Goods,17.309,Africa,Togo
2002,TGO,Machinery & Industrial Goods,68.63900000000001,Africa,Togo
2002,TGO,Textiles & Apparel,263.994,Africa,Togo
2002,TUN,Agricultural Products,3475.38,Africa,Tunisia
2002,TUN,Art & Collectibles,402.763,Africa,Tunisia
2002,TUN,Base Metals,964.509,Africa,Tunisia
2002,TUN,"Chemicals, Pharma & Plastics",4034.2389999999996,Africa,Tunisia
2002,TUN,Energy & Minerals,29917.703999999998,Africa,Tunisia
2002,TUN,Handicrafts & Consumer Goods,10592.655,Africa,Tunisia
2002,TUN,Machinery & Industrial Goods,11214.848,Africa,Tunisia
2002,TUN,Textiles & Apparel,47092.514,Africa,Tunisia
2002,TZA,Agricultural Products,4998.031,Africa,Tanzania
2002,TZA,Art & Collectibles,139.4,Africa,Tanzania
2002,TZA,Base Metals,981.449,Africa,Tanzania
2002,TZA,"Chemicals, Pharma & Plastics",5533.650000000001,Africa,Tanzania
2002,TZA,Handicrafts & Consumer Goods,9191.873,Africa,Tanzania
2002,TZA,Machinery & Industrial Goods,1844.7459999999999,Africa,Tanzania
2002,TZA,Textiles & Apparel,1171.319,Africa,Tanzania
2002,UGA,Agricultural Products,248.495,Africa,Uganda
2002,UGA,Art & Collectibles,75.133,Africa,Uganda
2002,UGA,Base Metals,664.728,Africa,Uganda
2002,UGA,"Chemicals, Pharma & Plastics",5789.291,Africa,Uganda
2002,UGA,Energy & Minerals,214.95499999999998,Africa,Uganda
2002,UGA,Handicrafts & Consumer Goods,139.308,Africa,Uganda
2002,UGA,Machinery & Industrial Goods,11836.203,Africa,Uganda
2002,UGA,Textiles & Apparel,162.954,Africa,Uganda
2002,ZAF,Agricultural Products,100983.71,Africa,South Africa
2002,ZAF,Art & Collectibles,5018.584,Africa,South Africa
2002,ZAF,Base Metals,609674.622,Africa,South Africa
2002,ZAF,"Chemicals, Pharma & Plastics",269480.75,Africa,South Africa
2002,ZAF,Energy & Minerals,549342.858,Africa,South Africa
2002,ZAF,Handicrafts & Consumer Goods,1833258.54,Africa,South Africa
2002,ZAF,Machinery & Industrial Goods,1003963.372,Africa,South Africa
2002,ZAF,Textiles & Apparel,292937.667,Africa,South Africa
2002,ZMB,Agricultural Products,53.532000000000004,Africa,Zambia
2002,ZMB,Art & Collectibles,66.17,Africa,Zambia
2002,ZMB,Base Metals,6680.738,Africa,Zambia
2002,ZMB,"Chemicals, Pharma & Plastics",1818.277,Africa,Zambia
2002,ZMB,Energy & Minerals,67.13,Africa,Zambia
2002,ZMB,Handicrafts & Consumer Goods,3290.022,Africa,Zambia
2002,ZMB,Machinery & Industrial Goods,1743.283,Africa,Zambia
2002,ZMB,Textiles & Apparel,1501.354,Africa,Zambia
2002,ZWE,Agricultural Products,34397.476,Africa,Zimbabwe
2002,ZWE,Art & Collectibles,661.384,Africa,Zimbabwe
2002,ZWE,Base Metals,17595.822,Africa,Zimbabwe
2002,ZWE,"Chemicals, Pharma & Plastics",229.319,Africa,Zimbabwe
2002,ZWE,Energy & Minerals,3856.7439999999997,Africa,Zimbabwe
2002,ZWE,Handicrafts & Consumer Goods,41094.619999999995,Africa,Zimbabwe
2002,ZWE,Machinery & Industrial Goods,1381.252,Africa,Zimbabwe
2002,ZWE,Textiles & Apparel,8984.098,Africa,Zimbabwe
2003,AGO,Art & Collectibles,74.887,Africa,Angola
2003,AGO,Base Metals,8.301,Africa,Angola
2003,AGO,Energy & Minerals,4482699.5649999995,Africa,Angola
2003,AGO,Handicrafts & Consumer Goods,20680.175,Africa,Angola
2003,AGO,Machinery & Industrial Goods,515.036,Africa,Angola
2003,AGO,Textiles & Apparel,2.414,Africa,Angola
2003,BDI,Agricultural Products,12.055,Africa,Burundi
2003,BDI,"Chemicals, Pharma & Plastics",25.972,Africa,Burundi
2003,BDI,Handicrafts & Consumer Goods,1.714,Africa,Burundi
2003,BDI,Machinery & Industrial Goods,6472.985,Africa,Burundi
2003,BDI,Textiles & Apparel,1.137,Africa,Burundi
2003,BEN,Agricultural Products,362.407,Africa,Benin
2003,BEN,Art & Collectibles,29.13,Africa,Benin
2003,BEN,Base Metals,4.38,Africa,Benin
2003,BEN,Handicrafts & Consumer Goods,104.929,Africa,Benin
2003,BEN,Textiles & Apparel,182.106,Africa,Benin
2003,BFA,Agricultural Products,189.43200000000002,Africa,Burkina Faso
2003,BFA,Art & Collectibles,231.401,Africa,Burkina Faso
2003,BFA,Base Metals,157.286,Africa,Burkina Faso
2003,BFA,"Chemicals, Pharma & Plastics",41.356,Africa,Burkina Faso
2003,BFA,Handicrafts & Consumer Goods,100.08999999999999,Africa,Burkina Faso
2003,BFA,Machinery & Industrial Goods,180.59300000000002,Africa,Burkina Faso
2003,BFA,Textiles & Apparel,18.821,Africa,Burkina Faso
2003,BWA,Agricultural Products,14.0,Africa,Botswana
2003,BWA,Art & Collectibles,7.0,Africa,Botswana
2003,BWA,"Chemicals, Pharma & Plastics",5.352,Africa,Botswana
2003,BWA,Handicrafts & Consumer Goods,6086.528,Africa,Botswana
2003,BWA,Machinery & Industrial Goods,74.08,Africa,Botswana
2003,BWA,Textiles & Apparel,7799.3330000000005,Africa,Botswana
2003,CAF,Agricultural Products,81.503,Africa,Central African Republic
2003,CAF,Art & Collectibles,107.051,Africa,Central African Republic
2003,CAF,"Chemicals, Pharma & Plastics",0.685,Africa,Central African Republic
2003,CAF,Handicrafts & Consumer Goods,1012.6700000000001,Africa,Central African Republic
2003,CAF,Machinery & Industrial Goods,664.1899999999999,Africa,Central African Republic
2003,CAF,Textiles & Apparel,2.386,Africa,Central African Republic
2003,CIV,Agricultural Products,421752.039,Africa,Cote d'Ivoire
2003,CIV,Art & Collectibles,2104.8360000000002,Africa,Cote d'Ivoire
2003,CIV,Base Metals,4330.2210000000005,Africa,Cote d'Ivoire
2003,CIV,"Chemicals, Pharma & Plastics",2942.66,Africa,Cote d'Ivoire
2003,CIV,Energy & Minerals,62092.473999999995,Africa,Cote d'Ivoire
2003,CIV,Handicrafts & Consumer Goods,12705.062,Africa,Cote d'Ivoire
2003,CIV,Machinery & Industrial Goods,3815.0119999999997,Africa,Cote d'Ivoire
2003,CIV,Textiles & Apparel,841.978,Africa,Cote d'Ivoire
2003,CMR,Agricultural Products,20053.175,Africa,Cameroon
2003,CMR,Art & Collectibles,884.2700000000001,Africa,Cameroon
2003,CMR,Base Metals,246.204,Africa,Cameroon
2003,CMR,"Chemicals, Pharma & Plastics",5680.743,Africa,Cameroon
2003,CMR,Energy & Minerals,176003.748,Africa,Cameroon
2003,CMR,Handicrafts & Consumer Goods,12947.0,Africa,Cameroon
2003,CMR,Machinery & Industrial Goods,4152.818,Africa,Cameroon
2003,CMR,Textiles & Apparel,438.109,Africa,Cameroon
2003,COD,Agricultural Products,2206.6,Africa,DR Congo
2003,COD,Art & Collectibles,4497.968,Africa,DR Congo
2003,COD,Base Metals,2402.782,Africa,DR Congo
2003,COD,"Chemicals, Pharma & Plastics",342.831,Africa,DR Congo
2003,COD,Energy & Minerals,139933.897,Africa,DR Congo
2003,COD,Handicrafts & Consumer Goods,33165.630999999994,Africa,DR Congo
2003,COD,Machinery & Industrial Goods,639.602,Africa,DR Congo
2003,COD,Textiles & Apparel,15.552999999999999,Africa,DR Congo
2003,COG,Agricultural Products,4881.996,Africa,Congo Republic
2003,COG,Art & Collectibles,1110.1309999999999,Africa,Congo Republic
2003,COG,Base Metals,471.22100000000006,Africa,Congo Republic
2003,COG,"Chemicals, Pharma & Plastics",359.777,Africa,Congo Republic
2003,COG,Energy & Minerals,435484.455,Africa,Congo Republic
2003,COG,Handicrafts & Consumer Goods,12006.442,Africa,Congo Republic
2003,COG,Machinery & Industrial Goods,343.27,Africa,Congo Republic
2003,COG,Textiles & Apparel,0.925,Africa,Congo Republic
2003,COM,Agricultural Products,17.92,Africa,Comoros
2003,COM,"Chemicals, Pharma & Plastics",106.32600000000001,Africa,Comoros
2003,COM,Machinery & Industrial Goods,3973.955,Africa,Comoros
2003,CPV,Agricultural Products,135.957,Africa,Cabo Verde
2003,CPV,Handicrafts & Consumer Goods,10.798,Africa,Cabo Verde
2003,CPV,Machinery & Industrial Goods,1015.242,Africa,Cabo Verde
2003,CPV,Textiles & Apparel,3149.79,Africa,Cabo Verde
2003,DJI,Agricultural Products,127.407,Africa,Djibouti
2003,DJI,Art & Collectibles,3.39,Africa,Djibouti
2003,DJI,Machinery & Industrial Goods,36.448,Africa,Djibouti
2003,DZA,Agricultural Products,62.032,Africa,Algeria
2003,DZA,Art & Collectibles,184.413,Africa,Algeria
2003,DZA,Base Metals,539.502,Africa,Algeria
2003,DZA,"Chemicals, Pharma & Plastics",27973.433,Africa,Algeria
2003,DZA,Energy & Minerals,5025031.044,Africa,Algeria
2003,DZA,Handicrafts & Consumer Goods,5.256,Africa,Algeria
2003,DZA,Machinery & Industrial Goods,2133.468,Africa,Algeria
2003,EGY,Agricultural Products,17352.906,Africa,Egypt
2003,EGY,Art & Collectibles,11935.806,Africa,Egypt
2003,EGY,Base Metals,93097.509,Africa,Egypt
