year,exporter_iso3_code,sector,value,region,country
2004,KEN,Art & Collectibles,345.52799999999996,Africa,Kenya
2004,KEN,Base Metals,12739.266,Africa,Kenya
2004,KEN,Chemical & Pharmaceutical,6477.465,Africa,Kenya
2004,KEN,Consumer Goods & Crafts,5530.415,Africa,Kenya
2004,KEN,Energy & Minerals,476.94,Africa,Kenya
2004,KEN,Industrial Equipment & Technology,23553.003,Africa,Kenya
2004,KEN,Textile & Apparel Manufacturing,222638.29499999998,Africa,Kenya
2004,LBR,Agricultural & Foods,127.768,Africa,Liberia
2004,LBR,Chemical & Pharmaceutical,88719.84599999999,Africa,Liberia
2004,LBR,Consumer Goods & Crafts,159.234,Africa,Liberia
2004,LBR,Industrial Equipment & Technology,75.988,Africa,Liberia
2004,LBR,Textile & Apparel Manufacturing,22.677999999999997,Africa,Liberia
2004,LBY,Chemical & Pharmaceutical,14320.104,Africa,Libya
2004,LBY,Energy & Minerals,336136.97,Africa,Libya
2004,LSO,Art & Collectibles,6.255,Africa,Lesotho
2004,LSO,Base Metals,24.118,Africa,Lesotho
2004,LSO,Chemical & Pharmaceutical,152.649,Africa,Lesotho
2004,LSO,Consumer Goods & Crafts,9190.438999999998,Africa,Lesotho
2004,LSO,Textile & Apparel Manufacturing,481865.80700000003,Africa,Lesotho
2004,MAR,Agricultural & Foods,89162.343,Africa,Morocco
2004,MAR,Art & Collectibles,1530.754,Africa,Morocco
2004,MAR,Base Metals,14277.493,Africa,Morocco
2004,MAR,Chemical & Pharmaceutical,5854.13,Africa,Morocco
2004,MAR,Consumer Goods & Crafts,16523.682,Africa,Morocco
2004,MAR,Energy & Minerals,270791.999,Africa,Morocco
2004,MAR,Industrial Equipment & Technology,115850.54199999999,Africa,Morocco
2004,MAR,Textile & Apparel Manufacturing,81729.956,Africa,Morocco
2004,MDG,Agricultural & Foods,1851.569,Africa,Madagascar
2004,MDG,Art & Collectibles,184.564,Africa,Madagascar
2004,MDG,Base Metals,187.536,Africa,Madagascar
2004,MDG,Chemical & Pharmaceutical,2384.407,Africa,Madagascar
2004,MDG,Consumer Goods & Crafts,3723.833,Africa,Madagascar
2004,MDG,Energy & Minerals,916.051,Africa,Madagascar
2004,MDG,Industrial Equipment & Technology,127149.905,Africa,Madagascar
2004,MDG,Textile & Apparel Manufacturing,348541.016,Africa,Madagascar
2004,MLI,Agricultural & Foods,1862.984,Africa,Mali
2004,MLI,Art & Collectibles,360.96,Africa,Mali
2004,MLI,Base Metals,27.869999999999997,Africa,Mali
2004,MLI,Chemical & Pharmaceutical,38.114000000000004,Africa,Mali
2004,MLI,Consumer Goods & Crafts,585.497,Africa,Mali
2004,MLI,Energy & Minerals,0.185,Africa,Mali
2004,MLI,Industrial Equipment & Technology,3208.575,Africa,Mali
2004,MLI,Textile & Apparel Manufacturing,145.864,Africa,Mali
2004,MOZ,Agricultural & Foods,7273.311000000001,Africa,Mozambique
2004,MOZ,Art & Collectibles,81.056,Africa,Mozambique
2004,MOZ,Base Metals,388.841,Africa,Mozambique
2004,MOZ,Chemical & Pharmaceutical,704.656,Africa,Mozambique
2004,MOZ,Consumer Goods & Crafts,223.405,Africa,Mozambique
2004,MOZ,Industrial Equipment & Technology,370.591,Africa,Mozambique
2004,MOZ,Textile & Apparel Manufacturing,2817.915,Africa,Mozambique
2004,MRT,Agricultural & Foods,382.734,Africa,Mauritania
2004,MRT,Art & Collectibles,2.408,Africa,Mauritania
2004,MRT,Consumer Goods & Crafts,44.68,Africa,Mauritania
2004,MRT,Energy & Minerals,4.5,Africa,Mauritania
2004,MRT,Industrial Equipment & Technology,54.674,Africa,Mauritania
2004,MRT,Textile & Apparel Manufacturing,12.479000000000001,Africa,Mauritania
2004,MUS,Agricultural & Foods,20340.167999999998,Africa,Mauritius
2004,MUS,Art & Collectibles,14.233,Africa,Mauritius
2004,MUS,Base Metals,127.323,Africa,Mauritius
2004,MUS,Chemical & Pharmaceutical,2037.737,Africa,Mauritius
2004,MUS,Consumer Goods & Crafts,12792.184000000001,Africa,Mauritius
2004,MUS,Energy & Minerals,870.8389999999999,Africa,Mauritius
2004,MUS,Industrial Equipment & Technology,9823.372000000001,Africa,Mauritius
2004,MUS,Textile & Apparel Manufacturing,276101.184,Africa,Mauritius
2004,MWI,Agricultural & Foods,36136.446,Africa,Malawi
2004,MWI,Art & Collectibles,13.715,Africa,Malawi
2004,MWI,Base Metals,4128.692,Africa,Malawi
2004,MWI,Chemical & Pharmaceutical,68.615,Africa,Malawi
2004,MWI,Consumer Goods & Crafts,200.145,Africa,Malawi
2004,MWI,Industrial Equipment & Technology,5326.588,Africa,Malawi
2004,MWI,Textile & Apparel Manufacturing,37785.365,Africa,Malawi
2004,NAM,Agricultural & Foods,50.316,Africa,Namibia
2004,NAM,Art & Collectibles,63.416999999999994,Africa,Namibia
2004,NAM,Base Metals,188094.26200000002,Africa,Namibia
2004,NAM,Chemical & Pharmaceutical,11317.923,Africa,Namibia
2004,NAM,Consumer Goods & Crafts,11324.54,Africa,Namibia
2004,NAM,Energy & Minerals,37836.142,Africa,Namibia
2004,NAM,Industrial Equipment & Technology,879.132,Africa,Namibia
2004,NAM,Textile & Apparel Manufacturing,145618.26,Africa,Namibia
2004,NER,Agricultural & Foods,3646.647,Africa,Niger
2004,NER,Art & Collectibles,42.82,Africa,Niger
2004,NER,Base Metals,185.989,Africa,Niger
2004,NER,Chemical & Pharmaceutical,587.3820000000001,Africa,Niger
2004,NER,Consumer Goods & Crafts,129.515,Africa,Niger
2004,NER,Energy & Minerals,25429.096999999998,Africa,Niger
2004,NER,Industrial Equipment & Technology,826.251,Africa,Niger
2004,NER,Textile & Apparel Manufacturing,5416.293000000001,Africa,Niger
2004,NGA,Agricultural & Foods,9290.859,Africa,Nigeria
2004,NGA,Art & Collectibles,3191.6110000000003,Africa,Nigeria
2004,NGA,Base Metals,136.784,Africa,Nigeria
2004,NGA,Chemical & Pharmaceutical,10828.083,Africa,Nigeria
2004,NGA,Consumer Goods & Crafts,2155.317,Africa,Nigeria
2004,NGA,Energy & Minerals,17066384.903,Africa,Nigeria
2004,NGA,Industrial Equipment & Technology,839.837,Africa,Nigeria
2004,NGA,Textile & Apparel Manufacturing,408.46000000000004,Africa,Nigeria
2004,RWA,Art & Collectibles,12.879,Africa,Rwanda
2004,RWA,Chemical & Pharmaceutical,4.433,Africa,Rwanda
2004,RWA,Consumer Goods & Crafts,164.238,Africa,Rwanda
2004,RWA,Energy & Minerals,687.493,Africa,Rwanda
2004,RWA,Industrial Equipment & Technology,4903.008,Africa,Rwanda
2004,RWA,Textile & Apparel Manufacturing,0.988,Africa,Rwanda
2004,SDN,Agricultural & Foods,3762.701,Africa,Sudan
2004,SDN,Consumer Goods & Crafts,76.607,Africa,Sudan
2004,SEN,Agricultural & Foods,317.172,Africa,Senegal
2004,SEN,Art & Collectibles,95.246,Africa,Senegal
2004,SEN,Base Metals,55.001000000000005,Africa,Senegal
2004,SEN,Chemical & Pharmaceutical,2172.599,Africa,Senegal
2004,SEN,Consumer Goods & Crafts,501.164,Africa,Senegal
2004,SEN,Energy & Minerals,3.367,Africa,Senegal
2004,SEN,Industrial Equipment & Technology,962.081,Africa,Senegal
2004,SEN,Textile & Apparel Manufacturing,595.662,Africa,Senegal
2004,SLE,Agricultural & Foods,399.332,Africa,Sierra Leone
2004,SLE,Art & Collectibles,35.486,Africa,Sierra Leone
2004,SLE,Base Metals,107.42500000000001,Africa,Sierra Leone
2004,SLE,Chemical & Pharmaceutical,109.537,Africa,Sierra Leone
2004,SLE,Consumer Goods & Crafts,7345.279,Africa,Sierra Leone
2004,SLE,Industrial Equipment & Technology,1500.591,Africa,Sierra Leone
2004,SLE,Textile & Apparel Manufacturing,1643.69,Africa,Sierra Leone
2004,SOM,Agricultural & Foods,45.288,Africa,Somalia
2004,SOM,Art & Collectibles,63.8,Africa,Somalia
2004,SOM,Chemical & Pharmaceutical,197.56400000000002,Africa,Somalia
2004,SOM,Consumer Goods & Crafts,175.135,Africa,Somalia
2004,SOM,Industrial Equipment & Technology,82.554,Africa,Somalia
2004,SOM,Textile & Apparel Manufacturing,131.044,Africa,Somalia
2004,STP,Base Metals,56.288,Africa,Sao Tome and Principe
2004,STP,Chemical & Pharmaceutical,3.229,Africa,Sao Tome and Principe
2004,STP,Industrial Equipment & Technology,28.313,Africa,Sao Tome and Principe
2004,STP,Textile & Apparel Manufacturing,0.526,Africa,Sao Tome and Principe
2004,SWZ,Agricultural & Foods,495.673,Africa,Eswatini
2004,SWZ,Art & Collectibles,6.287,Africa,Eswatini
2004,SWZ,Base Metals,14532.371,Africa,Eswatini
2004,SWZ,Chemical & Pharmaceutical,1403.058,Africa,Eswatini
2004,SWZ,Consumer Goods & Crafts,2750.449,Africa,Eswatini
2004,SWZ,Industrial Equipment & Technology,799.554,Africa,Eswatini
2004,SWZ,Textile & Apparel Manufacturing,188523.081,Africa,Eswatini
2004,SYC,Base Metals,33.848,Africa,Seychelles
2004,SYC,Chemical & Pharmaceutical,71.47200000000001,Africa,Seychelles
2004,SYC,Consumer Goods & Crafts,129.89100000000002,Africa,Seychelles
2004,SYC,Industrial Equipment & Technology,4763.276999999999,Africa,Seychelles
2004,SYC,Textile & Apparel Manufacturing,124.189,Africa,Seychelles
2004,TCD,Agricultural & Foods,7186.885,Africa,Chad
2004,TCD,Art & Collectibles,2.781,Africa,Chad
2004,TCD,Consumer Goods & Crafts,12.947,Africa,Chad
2004,TCD,Energy & Minerals,817546.2339999999,Africa,Chad
2004,TCD,Industrial Equipment & Technology,235.643,Africa,Chad
2004,TCD,Textile & Apparel Manufacturing,26.404,Africa,Chad
2004,TGO,Agricultural & Foods,760.063,Africa,Togo
2004,TGO,Art & Collectibles,486.06899999999996,Africa,Togo
2004,TGO,Chemical & Pharmaceutical,51.741,Africa,Togo
2004,TGO,Consumer Goods & Crafts,40.78,Africa,Togo
2004,TGO,Energy & Minerals,1774.393,Africa,Togo
2004,TGO,Industrial Equipment & Technology,8.354,Africa,Togo
2004,TGO,Textile & Apparel Manufacturing,36.071,Africa,Togo
2004,TUN,Agricultural & Foods,46678.291000000005,Africa,Tunisia
2004,TUN,Art & Collectibles,1201.1399999999999,Africa,Tunisia
2004,TUN,Base Metals,1987.336,Africa,Tunisia
2004,TUN,Chemical & Pharmaceutical,9692.041000000001,Africa,Tunisia
2004,TUN,Consumer Goods & Crafts,13140.027,Africa,Tunisia
2004,TUN,Energy & Minerals,110438.22,Africa,Tunisia
2004,TUN,Industrial Equipment & Technology,11393.888,Africa,Tunisia
2004,TUN,Textile & Apparel Manufacturing,52643.758,Africa,Tunisia
2004,TZA,Agricultural & Foods,3892.759,Africa,Tanzania
2004,TZA,Art & Collectibles,62.255,Africa,Tanzania
2004,TZA,Base Metals,1461.587,Africa,Tanzania
2004,TZA,Chemical & Pharmaceutical,3742.115,Africa,Tanzania
2004,TZA,Consumer Goods & Crafts,8714.92,Africa,Tanzania
2004,TZA,Industrial Equipment & Technology,3435.633,Africa,Tanzania
2004,TZA,Textile & Apparel Manufacturing,3682.762,Africa,Tanzania
2004,UGA,Agricultural & Foods,1106.2330000000002,Africa,Uganda
2004,UGA,Art & Collectibles,10.353,Africa,Uganda
2004,UGA,Base Metals,2165.5280000000002,Africa,Uganda
2004,UGA,Chemical & Pharmaceutical,9371.912,Africa,Uganda
2004,UGA,Consumer Goods & Crafts,341.284,Africa,Uganda
2004,UGA,Energy & Minerals,143.418,Africa,Uganda
2004,UGA,Industrial Equipment & Technology,11881.605,Africa,Uganda
2004,UGA,Textile & Apparel Manufacturing,5490.919,Africa,Uganda
2004,ZAF,Agricultural & Foods,107472.507,Africa,South Africa
2004,ZAF,Art & Collectibles,7342.873,Africa,South Africa
2004,ZAF,Base Metals,1202042.413,Africa,South Africa
2004,ZAF,Chemical & Pharmaceutical,342155.69299999997,Africa,South Africa
2004,ZAF,Consumer Goods & Crafts,3032621.383,Africa,South Africa
2004,ZAF,Energy & Minerals,628600.71,Africa,South Africa
2004,ZAF,Industrial Equipment & Technology,1067841.773,Africa,South Africa
2004,ZAF,Textile & Apparel Manufacturing,238002.242,Africa,South Africa
2004,ZMB,Agricultural & Foods,68.734,Africa,Zambia
2004,ZMB,Art & Collectibles,199.78300000000002,Africa,Zambia
2004,ZMB,Base Metals,30570.102000000003,Africa,Zambia
2004,ZMB,Chemical & Pharmaceutical,394.088,Africa,Zambia
2004,ZMB,Consumer Goods & Crafts,1234.2859999999998,Africa,Zambia
2004,ZMB,Energy & Minerals,218.523,Africa,Zambia
2004,ZMB,Industrial Equipment & Technology,1431.5839999999998,Africa,Zambia
2004,ZMB,Textile & Apparel Manufacturing,372.226,Africa,Zambia
2004,ZWE,Agricultural & Foods,13452.336,Africa,Zimbabwe
2004,ZWE,Art & Collectibles,4621.958,Africa,Zimbabwe
2004,ZWE,Base Metals,42870.741,Africa,Zimbabwe
2004,ZWE,Chemical & Pharmaceutical,130.799,Africa,Zimbabwe
2004,ZWE,Consumer Goods & Crafts,19272.493,Africa,Zimbabwe
2004,ZWE,Energy & Minerals,2664.2729999999997,Africa,Zimbabwe
2004,ZWE,Industrial Equipment & Technology,3182.379,Africa,Zimbabwe
2004,ZWE,Textile & Apparel Manufacturing,5157.722000000001,Africa,Zimbabwe
2005,AGO,Agricultural & Foods,6.438000000000001,Africa,Angola
2005,AGO,Art & Collectibles,8.277,Africa,Angola
2005,AGO,Base Metals,4015.684,Africa,Angola
2005,AGO,Chemical & Pharmaceutical,645.586,Africa,Angola
2005,AGO,Consumer Goods & Crafts,91854.88,Africa,Angola
2005,AGO,Energy & Minerals,8664874.370000001,Africa,Angola
2005,AGO,Industrial Equipment & Technology,10518.939,Africa,Angola
2005,AGO,Textile & Apparel Manufacturing,108.051,Africa,Angola
2005,BDI,Base Metals,16.199,Africa,Burundi
2005,BDI,Chemical & Pharmaceutical,46.239,Africa,Burundi
2005,BDI,Industrial Equipment & Technology,4690.0599999999995,Africa,Burundi
2005,BEN,Agricultural & Foods,402.05,Africa,Benin
2005,BEN,Art & Collectibles,48.876,Africa,Benin
2005,BEN,Chemical & Pharmaceutical,6.412,Africa,Benin
2005,BEN,Consumer Goods & Crafts,100.865,Africa,Benin
2005,BEN,Textile & Apparel Manufacturing,6.208,Africa,Benin
2005,BFA,Agricultural & Foods,151.426,Africa,Burkina Faso
2005,BFA,Art & Collectibles,453.811,Africa,Burkina Faso
2005,BFA,Base Metals,181.882,Africa,Burkina Faso
2005,BFA,Consumer Goods & Crafts,216.74099999999999,Africa,Burkina Faso
2005,BFA,Energy & Minerals,0.156,Africa,Burkina Faso
2005,BFA,Industrial Equipment & Technology,218.255,Africa,Burkina Faso
2005,BFA,Textile & Apparel Manufacturing,30.686,Africa,Burkina Faso
2005,BWA,Art & Collectibles,5.057,Africa,Botswana
2005,BWA,Chemical & Pharmaceutical,7.588,Africa,Botswana
2005,BWA,Consumer Goods & Crafts,146082.166,Africa,Botswana
2005,BWA,Industrial Equipment & Technology,869.7330000000001,Africa,Botswana
2005,BWA,Textile & Apparel Manufacturing,31549.248,Africa,Botswana
2005,CAF,Agricultural & Foods,404.401,Africa,Central African Republic
2005,CAF,Art & Collectibles,7.693,Africa,Central African Republic
2005,CAF,Base Metals,10.24,Africa,Central African Republic
2005,CAF,Chemical & Pharmaceutical,113.388,Africa,Central African Republic
2005,CAF,Consumer Goods & Crafts,5023.06,Africa,Central African Republic
2005,CAF,Industrial Equipment & Technology,22.607,Africa,Central African Republic
2005,CAF,Textile & Apparel Manufacturing,15.815999999999999,Africa,Central African Republic
2005,CIV,Agricultural & Foods,657559.3559999999,Africa,Côte d'Ivoire
2005,CIV,Art & Collectibles,5880.218,Africa,Côte d'Ivoire
2005,CIV,Base Metals,6972.148,Africa,Côte d'Ivoire
2005,CIV,Chemical & Pharmaceutical,5997.134,Africa,Côte d'Ivoire
2005,CIV,Consumer Goods & Crafts,31494.325,Africa,Côte d'Ivoire
2005,CIV,Energy & Minerals,537443.281,Africa,Côte d'Ivoire
2005,CIV,Industrial Equipment & Technology,4785.7519999999995,Africa,Côte d'Ivoire
2005,CIV,Textile & Apparel Manufacturing,416.662,Africa,Côte d'Ivoire
2005,CMR,Agricultural & Foods,19316.728,Africa,Cameroon
2005,CMR,Art & Collectibles,833.7280000000001,Africa,Cameroon
2005,CMR,Base Metals,639.139,Africa,Cameroon
2005,CMR,Chemical & Pharmaceutical,8342.593,Africa,Cameroon
2005,CMR,Consumer Goods & Crafts,16082.289,Africa,Cameroon
2005,CMR,Energy & Minerals,113259.70199999999,Africa,Cameroon
2005,CMR,Industrial Equipment & Technology,5753.369,Africa,Cameroon
2005,CMR,Textile & Apparel Manufacturing,646.088,Africa,Cameroon
2005,COD,Agricultural & Foods,4107.955,Africa,DR Congo
2005,COD,Art & Collectibles,2073.995,Africa,DR Congo
2005,COD,Base Metals,1715.339,Africa,DR Congo
2005,COD,Chemical & Pharmaceutical,405.897,Africa,DR Congo
2005,COD,Consumer Goods & Crafts,122284.81300000001,Africa,DR Congo
2005,COD,Energy & Minerals,139667.446,Africa,DR Congo
2005,COD,Industrial Equipment & Technology,238.436,Africa,DR Congo
2005,COD,Textile & Apparel Manufacturing,57.717,Africa,DR Congo
2005,COG,Agricultural & Foods,4294.798,Africa,Congo Republic
2005,COG,Art & Collectibles,914.3499999999999,Africa,Congo Republic
2005,COG,Base Metals,108.836,Africa,Congo Republic
2005,COG,Chemical & Pharmaceutical,159.494,Africa,Congo Republic
2005,COG,Consumer Goods & Crafts,10157.179,Africa,Congo Republic
2005,COG,Energy & Minerals,1677570.792,Africa,Congo Republic
2005,COG,Industrial Equipment & Technology,437.816,Africa,Congo Republic
2005,COM,Agricultural & Foods,27.208,Africa,Comoros
2005,COM,Chemical & Pharmaceutical,39.716,Africa,Comoros
2005,COM,Industrial Equipment & Technology,1381.377,Africa,Comoros
2005,COM,Textile & Apparel Manufacturing,3.188,Africa,Comoros
2005,CPV,Agricultural & Foods,231.198,Africa,Cabo Verde
2005,CPV,Base Metals,59.636,Africa,Cabo Verde
2005,CPV,Chemical & Pharmaceutical,4.45,Africa,Cabo Verde
2005,CPV,Consumer Goods & Crafts,16.667,Africa,Cabo Verde
2005,CPV,Energy & Minerals,9.99,Africa,Cabo Verde
2005,CPV,Industrial Equipment & Technology,37.186,Africa,Cabo Verde
2005,CPV,Textile & Apparel Manufacturing,2431.576,Africa,Cabo Verde
2005,DJI,Agricultural & Foods,225.501,Africa,Djibouti
2005,DJI,Chemical & Pharmaceutical,4.051,Africa,Djibouti
2005,DJI,Consumer Goods & Crafts,22.804000000000002,Africa,Djibouti
2005,DJI,Industrial Equipment & Technology,652.735,Africa,Djibouti
2005,DZA,Agricultural & Foods,115.284,Africa,Algeria
2005,DZA,Art & Collectibles,18.458,Africa,Algeria
2005,DZA,Base Metals,4670.477,Africa,Algeria
2005,DZA,Chemical & Pharmaceutical,12580.744,Africa,Algeria
2005,DZA,Consumer Goods & Crafts,145.10999999999999,Africa,Algeria
2005,DZA,Energy & Minerals,10817325.981,Africa,Algeria
2005,DZA,Industrial Equipment & Technology,4742.294,Africa,Algeria
2005,DZA,Textile & Apparel Manufacturing,15.948,Africa,Algeria
2005,EGY,Agricultural & Foods,24472.402,Africa,Egypt
2005,EGY,Art & Collectibles,17224.663,Africa,Egypt
2005,EGY,Base Metals,143255.108,Africa,Egypt
2005,EGY,Chemical & Pharmaceutical,30892.258,Africa,Egypt
2005,EGY,Consumer Goods & Crafts,46694.662000000004,Africa,Egypt
2005,EGY,Energy & Minerals,1190309.773,Africa,Egypt
2005,EGY,Industrial Equipment & Technology,11096.895,Africa,Egypt
2005,EGY,Textile & Apparel Manufacturing,666282.034,Africa,Egypt
2005,ERI,Agricultural & Foods,863.288,Africa,Eritrea
2005,ERI,Chemical & Pharmaceutical,24.212,Africa,Eritrea
2005,ERI,Consumer Goods & Crafts,205.623,Africa,Eritrea
2005,ERI,Industrial Equipment & Technology,30.489,Africa,Eritrea
2005,ERI,Textile & Apparel Manufacturing,5.386,Africa,Eritrea
2005,ETH,Agricultural & Foods,21455.835,Africa,Ethiopia
2005,ETH,Art & Collectibles,5406.075,Africa,Ethiopia
2005,ETH,Base Metals,141.769,Africa,Ethiopia
2005,ETH,Chemical & Pharmaceutical,19.982,Africa,Ethiopia
2005,ETH,Consumer Goods & Crafts,1788.9309999999998,Africa,Ethiopia
2005,ETH,Energy & Minerals,77.24300000000001,Africa,Ethiopia
2005,ETH,Industrial Equipment & Technology,30481.880999999998,Africa,Ethiopia
2005,ETH,Textile & Apparel Manufacturing,4928.067,Africa,Ethiopia
2005,GAB,Agricultural & Foods,440.846,Africa,Gabon
2005,GAB,Art & Collectibles,2201.344,Africa,Gabon
2005,GAB,Base Metals,65.8,Africa,Gabon
2005,GAB,Chemical & Pharmaceutical,9.462,Africa,Gabon
2005,GAB,Consumer Goods & Crafts,9826.181,Africa,Gabon
2005,GAB,Energy & Minerals,2959910.012,Africa,Gabon
2005,GAB,Industrial Equipment & Technology,1591.176,Africa,Gabon
2005,GAB,Textile & Apparel Manufacturing,0.966,Africa,Gabon
2005,GHA,Agricultural & Foods,38430.503,Africa,Ghana
2005,GHA,Art & Collectibles,96.479,Africa,Ghana
2005,GHA,Base Metals,181.796,Africa,Ghana
2005,GHA,Chemical & Pharmaceutical,2122.872,Africa,Ghana
2005,GHA,Consumer Goods & Crafts,72732.279,Africa,Ghana
2005,GHA,Energy & Minerals,61045.049,Africa,Ghana
2005,GHA,Industrial Equipment & Technology,955.979,Africa,Ghana
2005,GHA,Textile & Apparel Manufacturing,6371.553999999999,Africa,Ghana
2005,GIN,Agricultural & Foods,408.659,Africa,Guinea
2005,GIN,Art & Collectibles,948.621,Africa,Guinea
2005,GIN,Base Metals,106.233,Africa,Guinea
2005,GIN,Chemical & Pharmaceutical,164.78,Africa,Guinea
2005,GIN,Consumer Goods & Crafts,12332.894,Africa,Guinea
2005,GIN,Energy & Minerals,74411.715,Africa,Guinea
2005,GIN,Industrial Equipment & Technology,2114.868,Africa,Guinea
2005,GIN,Textile & Apparel Manufacturing,114.59800000000001,Africa,Guinea
2005,GMB,Chemical & Pharmaceutical,65.121,Africa,Gambia
2005,GMB,Consumer Goods & Crafts,9.198,Africa,Gambia
2005,GMB,Industrial Equipment & Technology,324.13399999999996,Africa,Gambia
2005,GMB,Textile & Apparel Manufacturing,34.209,Africa,Gambia
2005,GNB,Base Metals,47.391,Africa,Guinea-Bissau
2005,GNB,Chemical & Pharmaceutical,7.315,Africa,Guinea-Bissau
2005,GNB,Industrial Equipment & Technology,6.461,Africa,Guinea-Bissau
2005,GNQ,Agricultural & Foods,91.92099999999999,Africa,Equatorial Guinea
2005,GNQ,Chemical & Pharmaceutical,161571.004,Africa,Equatorial Guinea
2005,GNQ,Consumer Goods & Crafts,263.867,Africa,Equatorial Guinea
2005,GNQ,Energy & Minerals,1506489.716,Africa,Equatorial Guinea
2005,GNQ,Industrial Equipment & Technology,12.977,Africa,Equatorial Guinea
2005,KEN,Agricultural & Foods,13026.67,Africa,Kenya
2005,KEN,Art & Collectibles,250.595,Africa,Kenya
2005,KEN,Base Metals,7629.383999999999,Africa,Kenya
2005,KEN,Chemical & Pharmaceutical,6710.3730000000005,Africa,Kenya
2005,KEN,Consumer Goods & Crafts,8881.316,Africa,Kenya
2005,KEN,Energy & Minerals,1402.318,Africa,Kenya
2005,KEN,Industrial Equipment & Technology,35721.949,Africa,Kenya
2005,KEN,Textile & Apparel Manufacturing,337843.466,Africa,Kenya
2005,LBR,Agricultural & Foods,156.536,Africa,Liberia
2005,LBR,Art & Collectibles,3.775,Africa,Liberia
2005,LBR,Base Metals,48.959,Africa,Liberia
2005,LBR,Chemical & Pharmaceutical,95641.084,Africa,Liberia
2005,LBR,Consumer Goods & Crafts,510.025,Africa,Liberia
2005,LBR,Industrial Equipment & Technology,77.90899999999999,Africa,Liberia
2005,LBR,Textile & Apparel Manufacturing,116.28,Africa,Liberia
2005,LBY,Agricultural & Foods,21.045,Africa,Libya
2005,LBY,Chemical & Pharmaceutical,27063.813000000002,Africa,Libya
2005,LBY,Energy & Minerals,1658958.766,Africa,Libya
2005,LBY,Industrial Equipment & Technology,58.284,Africa,Libya
2005,LSO,Art & Collectibles,5.557,Africa,Lesotho
2005,LSO,Chemical & Pharmaceutical,203.937,Africa,Lesotho
2005,LSO,Consumer Goods & Crafts,10781.368,Africa,Lesotho
2005,LSO,Textile & Apparel Manufacturing,408348.738,Africa,Lesotho
2005,MAR,Agricultural & Foods,83543.056,Africa,Morocco
2005,MAR,Art & Collectibles,1214.1499999999999,Africa,Morocco
2005,MAR,Base Metals,18162.006,Africa,Morocco
2005,MAR,Chemical & Pharmaceutical,8114.6669999999995,Africa,Morocco
2005,MAR,Consumer Goods & Crafts,19121.604,Africa,Morocco
2005,MAR,Energy & Minerals,178873.72100000002,Africa,Morocco
2005,MAR,Industrial Equipment & Technology,115313.34999999999,Africa,Morocco
2005,MAR,Textile & Apparel Manufacturing,68253.367,Africa,Morocco
2005,MDG,Agricultural & Foods,1483.803,Africa,Madagascar
2005,MDG,Art & Collectibles,22.875,Africa,Madagascar
2005,MDG,Base Metals,159.314,Africa,Madagascar
2005,MDG,Chemical & Pharmaceutical,2255.189,Africa,Madagascar
2005,MDG,Consumer Goods & Crafts,3859.599,Africa,Madagascar
2005,MDG,Energy & Minerals,1362.14,Africa,Madagascar
2005,MDG,Industrial Equipment & Technology,36101.441,Africa,Madagascar
2005,MDG,Textile & Apparel Manufacturing,278672.744,Africa,Madagascar
2005,MLI,Agricultural & Foods,196.697,Africa,Mali
2005,MLI,Art & Collectibles,235.004,Africa,Mali
2005,MLI,Base Metals,26.259,Africa,Mali
2005,MLI,Chemical & Pharmaceutical,76.231,Africa,Mali
2005,MLI,Consumer Goods & Crafts,354.034,Africa,Mali
2005,MLI,Energy & Minerals,0.283,Africa,Mali
2005,MLI,Industrial Equipment & Technology,2419.902,Africa,Mali
2005,MLI,Textile & Apparel Manufacturing,116.62599999999999,Africa,Mali
2005,MOZ,Agricultural & Foods,7966.679,Africa,Mozambique
2005,MOZ,Art & Collectibles,142.402,Africa,Mozambique
2005,MOZ,Base Metals,1296.662,Africa,Mozambique
2005,MOZ,Chemical & Pharmaceutical,1429.5449999999998,Africa,Mozambique
2005,MOZ,Consumer Goods & Crafts,75.401,Africa,Mozambique
2005,MOZ,Industrial Equipment & Technology,10345.086000000001,Africa,Mozambique
2005,MOZ,Textile & Apparel Manufacturing,3964.456,Africa,Mozambique
2005,MRT,Agricultural & Foods,280.08,Africa,Mauritania
2005,MRT,Art & Collectibles,6.582,Africa,Mauritania
2005,MRT,Chemical & Pharmaceutical,3.097,Africa,Mauritania
2005,MRT,Consumer Goods & Crafts,18.258000000000003,Africa,Mauritania
2005,MRT,Industrial Equipment & Technology,130.343,Africa,Mauritania
2005,MRT,Textile & Apparel Manufacturing,144.196,Africa,Mauritania
2005,MUS,Agricultural & Foods,21452.924,Africa,Mauritius
2005,MUS,Base Metals,243.793,Africa,Mauritius
2005,MUS,Chemical & Pharmaceutical,4117.08,Africa,Mauritius
2005,MUS,Consumer Goods & Crafts,21613.37,Africa,Mauritius
2005,MUS,Energy & Minerals,58.314,Africa,Mauritius
2005,MUS,Industrial Equipment & Technology,6789.382,Africa,Mauritius
2005,MUS,Textile & Apparel Manufacturing,183223.537,Africa,Mauritius
2005,MWI,Agricultural & Foods,111576.493,Africa,Malawi
2005,MWI,Art & Collectibles,0.77,Africa,Malawi
2005,MWI,Base Metals,5777.723,Africa,Malawi
2005,MWI,Chemical & Pharmaceutical,42.021,Africa,Malawi
2005,MWI,Consumer Goods & Crafts,466.399,Africa,Malawi
